country,iso3,reporter_code,year,future_year,horizon,flow,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,oil_export_share,log_gdp_constant_2015_usd,log_population,log_gni_per_capita_constant_2015_usd
Denmark,DNK,208,2019,2029,10,Imports,,25.201740289495035,0.050824681714683295,26.52866739365096,15.575851940886242,10.977465718386988
Denmark,DNK,208,2020,2025,5,Imports,,25.144001547717718,0.027138453865532715,26.510705988877,15.578768352661008,10.972486300331134
Denmark,DNK,208,2020,2030,10,Imports,,25.144001547717718,0.027138453865532715,26.510705988877,15.578768352661008,10.972486300331134
Denmark,DNK,208,2021,2026,5,Imports,,25.389944608133533,0.046885178044668054,26.573683177308425,15.583102497555105,11.051226787095484
Denmark,DNK,208,2021,2031,10,Imports,,25.389944608133533,0.046885178044668054,26.573683177308425,15.583102497555105,11.051226787095484
Denmark,DNK,208,2022,2027,5,Imports,,25.278122666315724,0.0693886789522477,26.57811168313448,15.590977522202506,11.065375810010385
Denmark,DNK,208,2022,2032,10,Imports,,25.278122666315724,0.0693886789522477,26.57811168313448,15.590977522202506,11.065375810010385
Denmark,DNK,208,2023,2028,5,Imports,,25.278755848452235,0.04653610307443287,26.584139357809725,15.598389377359705,11.01913512588599
Denmark,DNK,208,2023,2033,10,Imports,,25.278755848452235,0.04653610307443287,26.584139357809725,15.598389377359705,11.01913512588599
Denmark,DNK,208,2024,2025,1,Imports,,25.24949246353393,0.04668527638288374,26.618326616004307,15.603427989341384,11.038969350873101
Denmark,DNK,208,2024,2029,5,Imports,,25.24949246353393,0.04668527638288374,26.618326616004307,15.603427989341384,11.038969350873101
Denmark,DNK,208,2024,2034,10,Imports,,25.24949246353393,0.04668527638288374,26.618326616004307,15.603427989341384,11.038969350873101
Denmark,DNK,208,2025,2026,1,Imports,,,0.0468166947627452,,,
Denmark,DNK,208,2025,2030,5,Imports,,,0.0468166947627452,,,
Denmark,DNK,208,2025,2035,10,Imports,,,0.0468166947627452,,,
Finland,FIN,246,1988,1989,1,Imports,0.03314145937560653,24.448749428961037,0.017062218852183123,25.716851602986964,15.41418697263827,
Finland,FIN,246,1988,1993,5,Imports,-0.014825590262808674,24.448749428961037,0.017062218852183123,25.716851602986964,15.41418697263827,
Finland,FIN,246,1988,1998,10,Imports,0.04411944561441743,24.448749428961037,0.017062218852183123,25.716851602986964,15.41418697263827,
Finland,FIN,246,1989,1990,1,Imports,0.09886988851254941,24.481890888336643,0.009381898298765234,25.766440776934974,15.417797160628306,
Finland,FIN,246,1989,1994,5,Imports,0.021787751632921726,24.481890888336643,0.009381898298765234,25.766440776934974,15.417797160628306,
Finland,FIN,246,1989,1999,10,Imports,0.03601441442634581,24.481890888336643,0.009381898298765234,25.766440776934974,15.417797160628306,
Finland,FIN,246,1990,1991,1,Imports,-0.17980605983095188,24.580760776849193,0.014684565850404625,25.77333346685403,15.422230981367449,
Finland,FIN,246,1990,1995,5,Imports,0.057255344766018366,24.580760776849193,0.014684565850404625,25.77333346685403,15.422230981367449,
Finland,FIN,246,1990,2000,10,Imports,0.03253398937006509,24.580760776849193,0.014684565850404625,25.77333346685403,15.422230981367449,
Finland,FIN,246,1991,1992,1,Imports,0.01728410534019531,24.40095471701824,0.030449192171310216,25.71272751039632,15.427692701549327,
Finland,FIN,246,1991,1996,5,Imports,0.09092896079888177,24.40095471701824,0.030449192171310216,25.71272751039632,15.427692701549327,
Finland,FIN,246,1991,2001,10,Imports,0.045589301091067826,24.40095471701824,0.030449192171310216,25.71272751039632,15.427692701549327,
Finland,FIN,246,1992,1993,1,Imports,-0.04361734471144274,24.418238822358436,0.032608967367728094,25.679053102400186,15.433311800056789,
Finland,FIN,246,1992,1997,5,Imports,0.08626823426337822,24.418238822358436,0.032608967367728094,25.679053102400186,15.433311800056789,
Finland,FIN,246,1992,2002,10,Imports,0.04282695925300004,24.418238822358436,0.032608967367728094,25.679053102400186,15.433311800056789,
Finland,FIN,246,1993,1994,1,Imports,0.21620816885425853,24.374621477646993,0.02729814427321717,25.671224387206248,15.43815034094537,
Finland,FIN,246,1993,1998,5,Imports,0.10306448149164353,24.374621477646993,0.02729814427321717,25.671224387206248,15.43815034094537,
Finland,FIN,246,1993,2003,10,Imports,0.06166015708236046,24.374621477646993,0.02729814427321717,25.671224387206248,15.43815034094537,
Finland,FIN,246,1994,1995,1,Imports,0.2762078541780326,24.590829646501252,0.02257006457216336,25.710102472796983,15.442460829973669,
Finland,FIN,246,1994,1999,5,Imports,0.05024107721976989,24.590829646501252,0.02257006457216336,25.710102472796983,15.442460829973669,
Finland,FIN,246,1994,2004,10,Imports,0.05209782868270167,24.590829646501252,0.02257006457216336,25.710102472796983,15.442460829973669,
Finland,FIN,246,2015,2025,10,Imports,,24.812238645871766,0.0735865488464823,26.175208317405776,15.516530071320078,10.667469511496867
Finland,FIN,246,2016,2026,10,Imports,,24.764282130487857,0.08338498114805763,26.20060248042757,15.519404285336954,10.684880486402433
Finland,FIN,246,2017,2027,10,Imports,,24.885479813148734,0.08751266617486439,26.233102293807473,15.52175099065401,10.709311056474695
Finland,FIN,246,2018,2028,10,Imports,,24.98231171635206,0.0934735167164934,26.244961470935245,15.523077401061927,10.726227833655551
Finland,FIN,246,2019,2029,10,Imports,,24.940833191032752,0.0979406638505344,26.258368577253943,15.524179317966839,10.735601863635127
Finland,FIN,246,2020,2025,5,Imports,,24.820999135176205,0.07746343769279823,26.2331427029374,15.525615729938966,10.72583337197871
Finland,FIN,246,2020,2030,10,Imports,,24.820999135176205,0.07746343769279823,26.2331427029374,15.525615729938966,10.72583337197871
Finland,FIN,246,2021,2026,5,Imports,,24.979852410372228,0.07851755004026885,26.259554290073265,15.52768861588304,10.752678434760856
Finland,FIN,246,2021,2031,10,Imports,,24.979852410372228,0.07851755004026885,26.259554290073265,15.52768861588304,10.752678434760856
Finland,FIN,246,2022,2027,5,Imports,,24.98715039745618,0.11457329319657551,26.267155744799904,15.530408061148101,10.74900291321958
Finland,FIN,246,2022,2032,10,Imports,,24.98715039745618,0.11457329319657551,26.267155744799904,15.530408061148101,10.74900291321958
Finland,FIN,246,2023,2028,5,Imports,,24.91649459710723,0.10367057437434649,26.25772043735731,15.535399984901913,10.713524423068348
Finland,FIN,246,2023,2033,10,Imports,,24.91649459710723,0.10367057437434649,26.25772043735731,15.535399984901913,10.713524423068348
Finland,FIN,246,2024,2025,1,Imports,,24.806807789354558,0.08190347240635866,26.26187352100284,15.541826385445546,10.70463102573128
Finland,FIN,246,2024,2029,5,Imports,,24.806807789354558,0.08190347240635866,26.26187352100284,15.541826385445546,10.70463102573128
Finland,FIN,246,2024,2034,10,Imports,,24.806807789354558,0.08190347240635866,26.26187352100284,15.541826385445546,10.70463102573128
Finland,FIN,246,2025,2026,1,Imports,,,0.08915247125273651,,,
Finland,FIN,246,2025,2030,5,Imports,,,0.08915247125273651,,,
Finland,FIN,246,2025,2035,10,Imports,,,0.08915247125273651,,,
France,FRA,251,2015,2025,10,Imports,,26.949512425273312,0.0314003049919571,28.52403644607786,18.013438137028768,10.53063323372118
France,FRA,251,2016,2026,10,Imports,,26.93104951951298,0.02451398307269037,28.53259998484284,18.01607682491442,10.539539769460761
France,FRA,251,2017,2027,10,Imports,,26.980365257543387,0.029818035043636625,28.553222029853764,18.018978846077932,10.553346166791938
France,FRA,251,2018,2028,10,Imports,,27.0722685054488,0.03393027749848867,28.56954713447247,18.022563791896093,10.564633276811684
France,FRA,251,2019,2029,10,Imports,,27.01876598804303,0.029106428598177237,28.589618808554594,18.025889383186374,10.591130701579086
France,FRA,251,2020,2025,5,Imports,,26.97028913032071,0.02228329702132019,28.512298727256855,18.02913496099673,10.505305331410723
France,FRA,251,2020,2030,10,Imports,,26.97028913032071,0.02228329702132019,28.512298727256855,18.02913496099673,10.505305331410723
France,FRA,251,2021,2026,5,Imports,,27.016294674379893,0.036965274471905195,28.578857124261013,18.03270398432062,10.576357711738762
France,FRA,251,2021,2031,10,Imports,,27.016294674379893,0.036965274471905195,28.578857124261013,18.03270398432062,10.576357711738762
France,FRA,251,2022,2027,5,Imports,,27.072224927286275,0.05921852404565611,28.60566226138088,18.037727193613996,10.583668154303066
France,FRA,251,2022,2032,10,Imports,,27.072224927286275,0.05921852404565611,28.60566226138088,18.037727193613996,10.583668154303066
France,FRA,251,2023,2028,5,Imports,,27.080266971272742,0.05139528376975902,28.619951826938763,18.040478125048434,10.58733833013293
France,FRA,251,2023,2033,10,Imports,,27.080266971272742,0.05139528376975902,28.619951826938763,18.040478125048434,10.58733833013293
France,FRA,251,2024,2025,1,Imports,,27.033562367456334,0.04420969884019182,28.6317862034742,18.043098077467423,10.59340504743671
France,FRA,251,2024,2029,5,Imports,,27.033562367456334,0.04420969884019182,28.6317862034742,18.043098077467423,10.59340504743671
France,FRA,251,2024,2034,10,Imports,,27.033562367456334,0.04420969884019182,28.6317862034742,18.043098077467423,10.59340504743671
Georgia,GEO,268,1996,1997,1,Imports,0.17052422022560165,19.543104883204837,0.18841867572356927,22.39702977011347,15.317741584581086,
Georgia,GEO,268,1996,2001,5,Imports,0.07622779538066951,19.543104883204837,0.18841867572356927,22.39702977011347,15.317741584581086,
Georgia,GEO,268,1996,2006,10,Imports,0.1338201105399161,19.543104883204837,0.18841867572356927,22.39702977011347,15.317741584581086,
Georgia,GEO,268,1997,1998,1,Imports,-0.23174996171221807,19.71362910343044,0.1680973868066607,22.497063361068925,15.285666402864864,
Georgia,GEO,268,1997,2002,5,Imports,0.05594866591643281,19.71362910343044,0.1680973868066607,22.497063361068925,15.285666402864864,
Georgia,GEO,268,1997,2007,10,Imports,0.1414154784543058,19.71362910343044,0.1680973868066607,22.497063361068925,15.285666402864864,
Georgia,GEO,268,1998,1999,1,Imports,0.19974311670215172,19.48187914171822,0.11169664376938174,22.527607209024335,15.260924173108734,
Georgia,GEO,268,1998,2003,5,Imports,0.15606166323978812,19.48187914171822,0.11169664376938174,22.527607209024335,15.260924173108734,
Georgia,GEO,268,1998,2008,10,Imports,0.18233334068862667,19.48187914171822,0.11169664376938174,22.527607209024335,15.260924173108734,
Georgia,GEO,268,1999,2000,1,Imports,0.2763997813976573,19.681622258420372,0.09706486140405197,22.555876789066733,15.240350404322378,
Georgia,GEO,268,1999,2004,5,Imports,0.17847574178580672,19.681622258420372,0.09706486140405197,22.555876789066733,15.240350404322378,
Georgia,GEO,268,1999,2009,10,Imports,0.13094286685638784,19.681622258420372,0.09706486140405197,22.555876789066733,15.240350404322378,
Georgia,GEO,268,2000,2001,1,Imports,-0.03377817970984509,19.95802203981803,0.08176937980116258,22.574113300243738,15.220904112754404,
Georgia,GEO,268,2000,2005,5,Imports,0.17510097314705106,19.95802203981803,0.08176937980116258,22.574113300243738,15.220904112754404,
Georgia,GEO,268,2000,2010,10,Imports,0.14159272097851067,19.95802203981803,0.08176937980116258,22.574113300243738,15.220904112754404,
Georgia,GEO,268,2001,2002,1,Imports,0.0691285729044182,19.924243860108184,0.0913407297354707,22.621066527538535,15.20539172878451,
Georgia,GEO,268,2001,2006,5,Imports,0.19141242569916272,19.924243860108184,0.0913407297354707,22.621066527538535,15.20539172878451,
Georgia,GEO,268,2001,2011,10,Imports,0.1698533113577138,19.924243860108184,0.0913407297354707,22.621066527538535,15.20539172878451,
Georgia,GEO,268,2002,2003,1,Imports,0.26881502490455844,19.993372433012603,0.05460969682723648,22.674361054550147,15.196419192057794,
Georgia,GEO,268,2002,2007,5,Imports,0.22688229099217877,19.993372433012603,0.05460969682723648,22.674361054550147,15.196419192057794,
Georgia,GEO,268,2002,2012,10,Imports,0.1702882789638874,19.993372433012603,0.05460969682723648,22.674361054550147,15.196419192057794,
Georgia,GEO,268,2003,2004,1,Imports,0.31181350943224473,20.26218745791716,0.05057288996861967,22.77923473073896,15.189665533999134,
Georgia,GEO,268,2003,2008,5,Imports,0.20860501813746524,20.26218745791716,0.05057288996861967,22.77923473073896,15.189665533999134,
Georgia,GEO,268,2003,2013,10,Imports,0.16359915835593847,20.26218745791716,0.05057288996861967,22.77923473073896,15.189665533999134,
Georgia,GEO,268,2004,2005,1,Imports,0.25952593820387904,20.574000967349406,0.03527029643080911,22.83554590230168,15.183472909898887,
Georgia,GEO,268,2004,2009,5,Imports,0.08340999192696899,20.574000967349406,0.03527029643080911,22.83554590230168,15.183472909898887,
Georgia,GEO,268,2004,2014,10,Imports,0.12898621796737259,20.574000967349406,0.03527029643080911,22.83554590230168,15.183472909898887,
Georgia,GEO,268,2005,2006,1,Imports,0.04777908305071321,20.833526905553285,0.032375167678819844,22.927132232891893,15.177119987714292,
Georgia,GEO,268,2005,2010,5,Imports,0.10808446880997025,20.833526905553285,0.032375167678819844,22.927132232891893,15.177119987714292,
Georgia,GEO,268,2005,2015,10,Imports,0.07505313296636232,20.833526905553285,0.032375167678819844,22.927132232891893,15.177119987714292,
Georgia,GEO,268,2006,2007,1,Imports,0.2464778993694985,20.881305988603998,0.03151368450392328,23.017169268731575,15.171435140590255,
Georgia,GEO,268,2006,2011,5,Imports,0.14829419701626492,20.881305988603998,0.03151368450392328,23.017169268731575,15.171435140590255,
Georgia,GEO,268,2006,2016,10,Imports,0.06450540602566016,20.881305988603998,0.03151368450392328,23.017169268731575,15.171435140590255,
Georgia,GEO,268,2007,2008,1,Imports,0.17742866063099072,21.127783887973496,0.03737412745387647,23.13562381065173,15.166218673245783,
Georgia,GEO,268,2007,2012,5,Imports,0.11369426693559603,21.127783887973496,0.03737412745387647,23.13562381065173,15.166218673245783,
Georgia,GEO,268,2007,2017,10,Imports,0.06620219781527226,21.127783887973496,0.03737412745387647,23.13562381065173,15.166218673245783,
Georgia,GEO,268,2008,2009,1,Imports,-0.31416162162023653,21.305212548604487,0.02955296540241679,23.159551393213988,15.16318076795237,
Georgia,GEO,268,2008,2013,5,Imports,0.11859329857441167,21.305212548604487,0.02955296540241679,23.159551393213988,15.16318076795237,
Georgia,GEO,268,2008,2018,10,Imports,0.06556172962845323,21.305212548604487,0.02955296540241679,23.159551393213988,15.16318076795237,
Georgia,GEO,268,2009,2010,1,Imports,0.38289832261888535,20.99105092698425,0.04052360541464312,23.12236079410594,15.154298917524867,
Georgia,GEO,268,2009,2014,5,Imports,0.1745624440077762,20.99105092698425,0.04052360541464312,23.12236079410594,15.154298917524867,
Georgia,GEO,268,2009,2019,10,Imports,0.10563133568351013,20.99105092698425,0.04052360541464312,23.12236079410594,15.154298917524867,
Georgia,GEO,268,2015,2025,10,Imports,,21.584058235216908,0.06276092172381469,23.44612557673235,15.130651501010707,8.292656013027095
Georgia,GEO,268,2016,2026,10,Imports,,21.5263600488606,0.030104333996361515,23.480045874972014,15.131249667001754,8.303022489061222
Georgia,GEO,268,2017,2027,10,Imports,,21.78980586612622,0.03976233714907337,23.530357762795234,15.131383527748417,8.366308950636302
Georgia,GEO,268,2018,2028,10,Imports,,21.96082984488902,0.02043904520110647,23.589211748903896,15.130993162284927,8.43388937430127
Georgia,GEO,268,2019,2029,10,Imports,,22.047364283819352,0.006786072404307859,23.64162125312345,15.129277504882689,8.47461261308113
Georgia,GEO,268,2020,2025,5,Imports,,21.94025545013649,0.0049013755961951795,23.576650939732925,15.129964067377369,8.416853796888537
Georgia,GEO,268,2020,2030,10,Imports,,21.94025545013649,0.0049013755961951795,23.576650939732925,15.129964067377369,8.416853796888537
Georgia,GEO,268,2021,2026,5,Imports,,22.136479912568223,0.00848951099188581,23.677800705536423,15.126167701307097,8.48616742919484
Georgia,GEO,268,2021,2031,10,Imports,,22.136479912568223,0.00848951099188581,23.677800705536423,15.126167701307097,8.48616742919484
Georgia,GEO,268,2022,2027,5,Imports,,22.324071270229915,0.027198489055257343,23.781787066723375,15.127216600813485,8.581195966669963
Georgia,GEO,268,2022,2032,10,Imports,,22.324071270229915,0.027198489055257343,23.781787066723375,15.127216600813485,8.581195966669963
Georgia,GEO,268,2023,2028,5,Imports,,22.39072655170834,0.027003096345162764,23.85719320764289,15.12801924114193,8.66104549767899
Georgia,GEO,268,2023,2033,10,Imports,,22.39072655170834,0.027003096345162764,23.85719320764289,15.12801924114193,8.66104549767899
Georgia,GEO,268,2024,2025,1,Imports,,22.44493553308126,0.02210753347875845,23.949588177576373,15.123723640716547,8.784955962240852
Georgia,GEO,268,2024,2029,5,Imports,,22.44493553308126,0.02210753347875845,23.949588177576373,15.123723640716547,8.784955962240852
Georgia,GEO,268,2024,2034,10,Imports,,22.44493553308126,0.02210753347875845,23.949588177576373,15.123723640716547,8.784955962240852
Germany,DEU,276,2015,2025,10,Imports,,27.929048144949387,0.02289992007788218,28.862151661306545,18.21840066635147,10.663281224887886
