country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,product_definition,product_definition_label,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,product_count,total_net_growth_2024_usd,total_positive_expansion_2024_usd,positive_expansion_share,net_growth_share,least_traded_base_share_cutoff
Iceland,ISL,352,2009,2010,2014,2015,2009-2010,2014-2015,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,20731932.349528957,256976257.25419012,236244324.90466127,247040696.04503992,50,241466988.47787768,1173519180.2432241,0.21051270418421125,0.978371107346233,0.1
Iceland,ISL,352,2009,2010,2014,2015,2009-2010,2014-2015,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),333042481.27618265,1033326303.1737549,700283821.8975723,700283821.8975723,332,241466988.47787768,1173519180.2432241,0.596738284032504,2.9001223989743417,0.1
Iceland,ISL,352,2009,2010,2019,2020,2009-2010,2019-2020,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,14920986.711022139,212335229.6732223,197414242.96220016,206621178.25032747,67,-171469533.8963936,1179934229.7888813,0.1751124537571022,-1.151307981518647,0.1
Iceland,ISL,352,2009,2010,2019,2020,2009-2010,2019-2020,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),264550273.88983405,870404980.1397839,605854706.2499497,605854706.2499497,309,-171469533.8963936,1179934229.7888813,0.5134648109652279,-3.533308177160049,0.1
Iceland,ISL,352,2010,2011,2015,2016,2010-2011,2015-2016,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5556942.166460149,30651051.118183114,25094108.951722965,25627219.782055087,40,-975983352.7340591,590467956.7838598,0.04340154192556109,-0.025711615758020757,0.1
Iceland,ISL,352,2010,2011,2015,2016,2010-2011,2015-2016,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),216741930.67220336,728347862.369673,511605931.6974697,511605931.6974697,304,-975983352.7340591,590467956.7838598,0.8664414822509031,-0.5241953464311544,0.1
Iceland,ISL,352,2010,2011,2020,2021,2010-2011,2020-2021,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4898618.757597489,98951266.1437126,94052647.38611509,94595535.60019486,65,-672699836.6536523,1010027675.8593436,0.09365637978158553,-0.13981369142882555,0.1
Iceland,ISL,352,2010,2011,2020,2021,2010-2011,2020-2021,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),241905345.49858356,757670602.0976312,515765256.5990476,515765256.5990476,314,-672699836.6536523,1010027675.8593436,0.510644677295826,-0.7667093531116697,0.1
Iceland,ISL,352,2011,2012,2016,2017,2011-2012,2016-2017,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4134395.9204275887,45511683.17332399,41377287.25289641,41396377.04276485,41,-1130220165.5728958,586720000.4945074,0.07055559211868452,-0.03660993540309267,0.1
Iceland,ISL,352,2011,2012,2016,2017,2011-2012,2016-2017,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),209369846.39950663,644871661.20084,435501814.8013333,435501814.8013333,295,-1130220165.5728958,586720000.4945074,0.7422651595893742,-0.38532476066783183,0.1
Iceland,ISL,352,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4218841.848202092,154403615.77598175,150184773.92777964,150221780.5026171,79,362132480.7013571,1269284939.3886805,0.11835150315024433,0.4147232903188096,0.1
Iceland,ISL,352,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),219744535.72161543,666930236.7240765,447185701.00246125,447185701.00246125,319,362132480.7013571,1269284939.3886805,0.3523130915094897,1.2348676929956075,0.1
Iceland,ISL,352,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3933514.6923816656,36056694.379408725,32123179.687027067,32294127.77639217,45,-230508645.11261126,688566387.2486292,0.04690052894599302,-0.13935780877690643,0.1
Iceland,ISL,352,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),291848142.05794555,780124717.1929474,488276575.1350019,488276575.1350019,342,-230508645.11261126,688566387.2486292,0.70912054985149,-2.118257104398242,0.1
Iceland,ISL,352,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,8179379.282416753,170197400.57669523,162018021.2942785,162618341.03820735,82,792469674.6863769,1641154415.058793,0.09908777598626006,0.2044469668298636,0.1
Iceland,ISL,352,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),274758621.19899726,729682605.6341708,454923984.43517363,454923984.43517363,356,792469674.6863769,1641154415.058793,0.27719755085865966,0.5740585399879329,0.1
Iceland,ISL,352,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5948444.010272602,56784194.03823392,50835750.02796132,51875529.37739474,49,-32553848.76026492,754953157.8531251,0.06871357360092935,-1.561589549743538,0.1
Iceland,ISL,352,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),447482533.9593629,793361497.9917971,345878964.0324342,345878964.0324342,344,-32553848.76026492,754953157.8531251,0.45814625773076695,-10.624825549187062,0.1
Iceland,ISL,352,2013,2014,2023,2024,2013-2014,2023-2024,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,11209903.077558413,248938843.40472457,237728940.32716614,240257436.4236371,84,427962817.9729053,1361006660.756236,0.17652921425831916,0.555489706917055,0.1
Iceland,ISL,352,2013,2014,2023,2024,2013-2014,2023-2024,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),322586076.1650714,1008187672.407095,685601596.2420235,685601596.2420235,367,427962817.9729053,1361006660.756236,0.5037459521770985,1.6020120614436872,0.1
Iceland,ISL,352,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,6276129.014744803,154821426.63014284,148545297.61539802,148730182.57486662,49,-412936522.3742714,732030751.7821157,0.20317477402798403,-0.35972913405988755,0.1
Iceland,ISL,352,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),342670404.7784357,622760296.6443133,280089891.86587757,280089891.86587757,313,-412936522.3742714,732030751.7821157,0.38262039017350535,-0.6782880096326616,0.1
Iceland,ISL,352,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,9160551.033213116,107233617.85850938,98073066.82529624,98766385.43954054,59,303283516.08040684,923386442.0320989,0.10696105221361611,0.3233709107991712,0.1
Iceland,ISL,352,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),251976431.32280868,503576634.176937,251600202.85412836,251600202.85412836,328,303283516.08040684,923386442.0320989,0.2724755220581658,0.8295874635910772,0.1
Iceland,ISL,352,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5069794.486509016,43490472.71527661,38420678.22876759,39434915.68049362,64,1492352646.2742531,1904067454.6458602,0.02071088163619086,0.02574503976971334,0.1
Iceland,ISL,352,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),267756263.58660573,568837413.5442567,301081149.957651,301081149.957651,336,1492352646.2742531,1904067454.6458602,0.1581252540307977,0.20174933231050848,0.1
Iceland,ISL,352,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,7286970.928120439,63793132.503788285,56506161.57566784,58452479.590565585,65,1022978319.7989883,1558079074.988903,0.037515733654905736,0.055236910188645155,0.1
Iceland,ISL,352,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),270070154.4653784,556069524.4729196,285999370.00754124,285999370.00754124,308,1022978319.7989883,1558079074.988903,0.18355895705073774,0.279575201616921,0.1
Iceland,ISL,352,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,93790431.12751707,146109544.20825538,52319113.08073829,126197087.88868406,61,460516666.7331702,1186793361.5437253,0.1063345077398586,0.11360959735047486,0.1
Iceland,ISL,352,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),258356687.53669775,566577281.1360589,308220593.5993611,308220593.5993611,336,460516666.7331702,1186793361.5437253,0.2597087273882643,0.6692930264301344,0.1
Ireland,IRL,372,1992,1993,1997,1998,1992-1993,1997-1998,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,51534120.26939259,1855334361.5574393,1803800241.2880464,1829104344.5817118,91,46058806095.080795,51748948243.51213,0.03534572984893524,0.03916298302575188,0.1
Ireland,IRL,372,1992,1993,1997,1998,1992-1993,1997-1998,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2579228237.797364,6957161519.199482,4377933281.402117,4377933281.402117,486,46058806095.080795,51748948243.51213,0.08459946395047724,0.09505095013458657,0.1
Ireland,IRL,372,1992,1993,2002,2003,1992-1993,2002-2003,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,58143169.443926424,2828762166.079486,2770618996.63556,2794697305.152269,104,88940275918.48898,98172998391.7785,0.028467066820140136,0.03115145492886425,0.1
Ireland,IRL,372,1992,1993,2002,2003,1992-1993,2002-2003,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2296818210.9028416,10869950105.59301,8573131894.690166,8573131894.690166,462,88940275918.48898,98172998391.7785,0.08732678063348347,0.09639200920117649,0.1
Ireland,IRL,372,1993,1994,1998,1999,1993-1994,1998-1999,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,31681161.39651039,2333790405.878057,2302109244.4815474,2310955872.367477,110,56712994201.11839,62299201832.542114,0.037094469983407465,0.04059227125828862,0.1
Ireland,IRL,372,1993,1994,1998,1999,1993-1994,1998-1999,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2974960499.916345,7874678219.0231695,4899717719.106824,4899717719.106824,585,56712994201.11839,62299201832.542114,0.07864816201461262,0.08639497505159409,0.1
Ireland,IRL,372,1993,1994,2003,2004,1993-1994,2003-2004,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,35549191.13103328,3381703110.4707713,3346153919.339739,3349815571.6562743,115,94184536450.1001,102274696223.5104,0.03275312169430072,0.03552763590987746,0.1
Ireland,IRL,372,1993,1994,2003,2004,1993-1994,2003-2004,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2833785785.5462794,13204845572.200462,10371059786.654182,10371059786.654182,561,94184536450.1001,102274696223.5104,0.10140396568853494,0.11011425205823329,0.1
Ireland,IRL,372,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,14141092.67226043,2445250725.3356295,2431109632.6633677,2433484015.4473376,108,54235259603.39,63022644388.884796,0.038612851603486945,0.04482526036459518,0.1
Ireland,IRL,372,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2829513511.6743064,7195554530.875893,4366041019.201587,4366041019.201587,553,54235259603.39,63022644388.884796,0.0692773377178635,0.08050189214782859,0.1
Ireland,IRL,372,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,23632312.909848824,3604702455.73213,3581070142.8222823,3586957259.80975,123,89401650998.76685,101145326333.50203,0.035463400928507895,0.04005597327136249,0.1
Ireland,IRL,372,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3140023071.8730307,13443007415.141499,10302984343.268467,10302984343.268467,578,89401650998.76685,101145326333.50203,0.10186317763508805,0.1152437816099233,0.1
Ireland,IRL,372,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,355546073.34438246,2495823845.8276005,2140277772.4832177,2145734531.6725404,101,50323642554.60294,61082038932.20875,0.03512873127981142,0.042530263387848766,0.1
Ireland,IRL,372,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2224752538.681774,6115985329.556818,3891232790.8750443,3891232790.8750443,477,50323642554.60294,61082038932.20875,0.06370502456857552,0.07732414812089404,0.1
Ireland,IRL,372,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,368824711.5614911,3543973492.754931,3175148781.1934404,3189505406.8872585,120,77615392078.46283,91567160276.5682,0.03483241587107998,0.040908751423733375,0.1
Ireland,IRL,372,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3337371081.969219,12989928632.828457,9652557550.85924,9652557550.85924,555,77615392078.46283,91567160276.5682,0.10541505843038908,0.12436396045131475,0.1
Ireland,IRL,372,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,18527865.07986997,154395637.319849,135867772.23997903,137168382.5478971,99,49844638309.78441,60601140586.96595,0.0022634620606035126,0.0027258252210711387,0.1
Ireland,IRL,372,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2633944233.2229147,5532224095.258291,2898279862.035377,2898279862.035377,462,49844638309.78441,60601140586.96595,0.047825500212758984,0.0581462713004871,0.1
Ireland,IRL,372,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,20551973.128484994,266378796.12005347,245826822.9915685,249581452.26641622,112,77445091334.47562,92067462603.06348,0.002710854032574496,0.0031742079292007464,0.1
